datestr,mega_region,marketplace,token_type,cb_1d_amt,cb_7d_amt,cb_14d_amt,cb_21d_amt,cb_28d_amt,dns_1d_amt,dns_7d_amt,dns_14d_amt,dns_21d_amt,dns_28d_amt
2018-09-19,APACX,\N,braintree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,LatAm,personal_transport,zaakpay,0.0,0.0,0.0,0.0,0.0,28.434383344080917,13.3376046877231,13.3376046877231,13.3376046877231,13.3376046877231
2018-09-29,EMEA,personal_transport,paytm,0.0,0.0,0.0,0.0,0.0,2.6927100427470343,2.6927100427470343,2.6927100427470343,0.0,0.0
2018-10-12,US & Canada,personal_transport,google_wallet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,EMEA,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,89.11123576450944,83.33224623974328,0.0,0.0,0.0
2018-09-29,US & Canada,personal_transport,ucharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,LatAm,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,EMEA,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,US & Canada,personal_transport,blackboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18,India SA,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,0.42982997072571344,0.42982997072571344,0.42982997072571344,0.42982997072571344,0.42982997072571344
2018-08-04,US & Canada,personal_transport,facebook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-13,India SA,agora,braintree,0.0,0.0,0.0,0.0,0.0,2.754253044402983,0.0,0.0,0.0,0.0
2018-10-04,US & Canada,personal_transport,venmo,0.0,0.0,0.0,0.0,0.0,373.09000000000003,304.18,0.0,0.0,0.0
2018-08-18,US & Canada,personal_transport,android_pay,0.0,0.0,0.0,0.0,10.16,5294.470436797258,1851.5670970945796,1320.9942687229666,1237.8242687229667,1203.7942687229668
2018-09-06,APACX,personal_transport,apple_pay,0.0,0.0,0.0,0.0,0.0,50.19577340382054,50.19577340382054,27.217117319024954,27.217117319024954,27.217117319024954
2018-09-12,APACX,personal_transport,google_pay,0.0,0.0,0.0,0.0,0.0,26.545170137360408,0.0,0.0,0.0,0.0
2018-08-05,EMEA,personal_transport,derivative,0.0,52.23382999608635,83.36496698479252,83.36496698479252,83.36496698479252,0.0,0.0,0.0,0.0,0.0
2018-08-01,India SA,personal_transport,zaakpay,0.0,0.0,0.0,6.867682288715819,123.4644757868943,34557.25866420627,20071.8755813454,16744.113751511733,15126.599815671896,14013.708770598674
2018-08-05,US & Canada,personal_transport,facebook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,India SA,personal_transport,google_pay,0.0,0.0,0.0,0.0,0.0,101.8237749707988,101.8237749707988,101.8237749707988,0.0,0.0
2018-10-02,EMEA,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,159.87570933934185,24.61709136577606,0.0,0.0,0.0
2018-09-02,LatAm,personal_transport,zaakpay,0.0,0.0,0.0,0.0,0.0,19.77813046885891,19.77813046885891,19.77813046885891,19.77813046885891,19.77813046885891
2018-10-01,India SA,\N,braintree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,EMEA,personal_transport,\N,0.0,0.0,0.0,0.0,0.0,1.8670898737047064,0.0,0.0,0.0,0.0
2018-08-05,India SA,agora,paypal,0.0,0.0,0.0,0.0,0.0,0.5838138060142893,0.5838138060142893,0.5838138060142893,0.5838138060142893,0.5838138060142893
2018-08-15,APACX,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,US & Canada,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,2203.4238588893577,1211.3687877974937,438.64343885333227,370.90343885333226,367.0534388533323
2018-09-06,LatAm,agora,paypal,0.0,0.0,0.0,0.0,0.0,75.48176518919234,57.33518087434325,57.33518087434325,46.34518087434326,46.34518087434326
2018-08-03,EMEA,agora,edenred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,US & Canada,personal_transport,paytm,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0
2018-09-02,US & Canada,personal_transport,paypal,866.0600000000002,2473.59,3524.6573165690666,3803.077316569067,3973.8573165690673,6850.940169974519,4523.481498262804,4099.217339729486,3926.6060824094725,3767.3260824094723
2018-08-25,APACX,personal_transport,stored_value,0.0,0.0,0.0,0.0,0.0,28.255561554561368,0.0,0.0,0.0,0.0
2018-09-18,EMEA,agora,zaakpay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,US & Canada,personal_transport,alipay2,0.0,0.0,0.0,29.63,485.53999999999996,669.2163479206639,511.31,464.3,464.3,0.0
2018-09-25,India SA,agora,cash,0.0,0.0,0.0,0.0,0.0,16725.36364254402,16582.4432787161,16521.0404749861,0.0,0.0
2018-10-05,India SA,personal_transport,paytm,0.0,0.0,0.0,0.0,0.0,5073.903571727336,3108.6682482076826,0.0,0.0,0.0
2018-09-23,APACX,personal_transport,zaakpay,0.0,0.0,0.0,0.0,0.0,22.602224856480237,22.602224856480237,22.602224856480237,22.602224856480237,0.0
2018-10-09,EMEA,agora,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,EMEA,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,27072.00270979952,20184.753733779886,17794.413969734345,16299.875759649525,15520.805165126954
2018-09-24,India SA,personal_transport,\N,0.0,0.0,0.0,0.0,0.0,0.7875967421586971,0.7875967421586971,0.7875967421586971,0.0,0.0
2018-10-01,LatAm,\N,paypal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19,US & Canada,personal_transport,cbord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,EMEA,agora,cash,0.0,0.0,0.0,0.0,0.0,33.86274566621244,18.617614852100672,18.617614852100672,18.617614852100672,18.617614852100672
2018-08-30,LatAm,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,2.910696085258336,2.910696085258336,0.0,0.0,0.0
2018-09-06,EMEA,personal_transport,paytm,0.0,0.0,0.0,0.0,0.0,36.24364048563442,31.047342767902194,13.25868958744982,13.25868958744982,9.138985261375772
2018-09-11,US & Canada,personal_transport,apple_pay,0.0,0.0,0.0,150.0,150.0,9600.827552293347,6708.426836584108,4685.6003627285245,4509.590362728525,4269.790362728524
2018-10-08,EMEA,personal_transport,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,US & Canada,personal_transport,ucharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,EMEA,agora,edenred,0.0,0.0,0.0,0.0,0.0,77.17145811311164,77.17145811311164,0.0,0.0,0.0
2018-09-01,US & Canada,personal_transport,stored_value,0.0,0.0,0.0,0.0,103.99,7596.251726384366,5000.081726384365,3074.341726384364,3033.4017263843643,3001.1217263843646
2018-10-13,US & Canada,personal_transport,facebook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-29,India SA,personal_transport,\N,0.0,0.0,0.0,0.0,0.0,0.6515889669232755,0.6515889669232755,0.6515889669232755,0.0,0.0
2018-10-13,EMEA,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,16.03472656121543,0.0,0.0,0.0,0.0
2018-09-28,APACX,personal_transport,zaakpay,0.0,0.0,0.0,0.0,0.0,87.06086675085466,80.84790970117122,80.84790970117122,0.0,0.0
2018-08-10,EMEA,personal_transport,braintree,0.0,196.28748866546303,1492.117855557968,5077.674726894761,8341.745119976522,169822.19189911487,72368.69893134323,51880.81652954452,37508.609745290494,32052.187721264785
2018-09-11,US & Canada,personal_transport,braintree,128.79,1731.4599999999998,21145.25581306263,42417.76650641639,61113.37664815168,358468.68655896635,215996.9643196534,187769.46254806832,178200.89342265204,172744.3908273638
2018-10-12,India SA,agora,cash,0.0,0.0,0.0,0.0,0.0,21063.91644876015,0.0,0.0,0.0,0.0
2018-10-05,EMEA,agora,zaakpay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,US & Canada,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,222.63491581175577,141.12491581175578,0.0,0.0,0.0
2018-08-05,EMEA,personal_transport,stored_value,0.0,0.0,0.0,0.0,0.0,43.23305619239848,31.87235453605633,31.87235453605633,31.87235453605633,31.87235453605633
2018-08-07,US & Canada,personal_transport,derivative,0.0,70.93,70.93,70.93,70.93,366.22,361.22,345.84000000000003,345.84000000000003,345.84000000000003
2018-08-22,US & Canada,agora,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,EMEA,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,69.34696280310138,69.34696280310138,69.34696280310138,0.0,0.0
2018-08-31,LatAm,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,649.797105378822,572.2272842115535,501.9447982294064,477.6072702681824,459.17107026145504
2018-08-20,EMEA,agora,stored_value,0.0,0.0,0.0,0.0,0.0,1.2845050159920874,1.2845050159920874,0.0,0.0,0.0
2018-09-20,India SA,personal_transport,zaakpay,0.0,0.0,5.627677609445644,274.63297240037105,434.43447916372065,47535.69190636398,31528.59104252615,27478.965641818544,25599.154837149414,0.0
2018-09-10,India SA,personal_transport,upi,0.0,0.0,55.077534768900286,516.7230432596613,784.5130460682449,7721.230343927391,3299.8690346818803,2369.5277526318478,1911.891770258339,1612.8450339711626
2018-09-10,LatAm,personal_transport,stored_value,0.0,0.0,0.0,0.0,0.0,668.5168823403073,523.6347811104454,515.3633583559674,515.3633583559674,515.3633583559674
2018-08-10,EMEA,agora,braintree,0.0,175.62408223201174,1557.0501303478245,2432.766367449914,3766.720920543973,4737.263030838646,2560.0802287723914,2147.0244213739647,1846.2806756546215,1717.4425911307655
2018-09-28,APACX,agora,zaakpay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,APACX,agora,kcp_bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,APACX,agora,paypal,0.0,0.0,0.0,0.0,0.0,363.44137766777914,119.68432685946415,62.79961405462623,0.0,0.0
2018-10-11,EMEA,personal_transport,\N,0.0,0.0,0.0,0.0,0.0,2.1336149705094405,0.0,0.0,0.0,0.0
2018-10-02,India SA,\N,cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,India SA,personal_transport,braintree,0.0,14.851250342555803,98.06873416892908,217.6964328909076,311.55797155727544,797.6073193951823,707.1296309116134,689.9296834317996,684.6727813506994,681.980555988635
2018-09-28,US & Canada,personal_transport,paypal,1289.29,1969.2900000000004,2394.58,2416.93,2416.93,4178.2730443197215,2269.9239790981223,2047.1533094639053,0.0,0.0
2018-10-07,India SA,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,11.994089453261413,11.994089453261413,0.0,0.0,0.0
2018-09-12,India SA,agora,zaakpay,0.0,0.0,0.0,0.0,0.0,10.235923981929819,4.547257842408655,4.547257842408655,4.547257842408655,4.547257842408655
2018-08-23,APACX,agora,paypal,0.0,0.0,0.0,0.0,0.0,158.21757535817483,16.591197246875566,16.591197246875566,16.591197246875566,16.591197246875566
2018-09-03,US & Canada,agora,braintree,0.0,904.0600000000001,12017.850170517242,20745.476190890728,28623.723937633702,77220.26122096318,37742.05219200999,27595.467347166585,25060.902310264853,23772.485034428406
2018-10-05,EMEA,personal_transport,apple_pay_display,0.0,0.0,0.0,0.0,0.0,7.768418825057424,6.343970056461334,0.0,0.0,0.0
2018-08-11,India SA,personal_transport,braintree,0.0,100.1012535102544,215.81172050197796,304.09210644646083,320.3217856566833,445.36421565939764,309.88867697888753,274.36607169480135,261.8792602085909,250.98024997829347
2018-08-25,US & Canada,personal_transport,paypal,1063.0499999999997,3799.6800000000007,4663.4800000000005,4779.86,4983.4,4770.115077259308,3028.8163728384643,2520.6445742111114,2256.4245742111116,2199.2945742111115
2018-09-16,EMEA,agora,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,LatAm,personal_transport,braintree,0.0,251.01449608735876,587.6116794792817,1127.298874672684,2264.3885122630827,115113.88580323773,55152.412489419825,44025.85767713246,37692.05389212087,34828.04263271326
2018-08-08,APACX,personal_transport,paypal,0.0,0.0,0.0,0.0,8.812538345696915,2454.430007153918,854.2875485039642,391.3347114144019,293.3407723584962,192.82686196290527
2018-09-29,US & Canada,agora,zaakpay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,India SA,personal_transport,upi,0.0,0.0,134.34112501547062,396.23360082548834,690.6773389448488,9569.152399013341,3705.3349102692346,2646.96087782973,2180.9087642115387,1889.9874773795887
2018-09-08,India SA,agora,upi,0.0,0.0,0.0,0.0,0.0,6.012852849755653,4.792411116417734,4.792411116417734,4.792411116417734,4.792411116417734
2018-10-02,APACX,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,US & Canada,personal_transport,braintree,20.0,2774.12894444273,29970.282885430595,52916.10232160903,76612.36666349701,354799.80499278934,218859.92324419803,187365.13272400305,180431.88881843624,176044.12032448468
2018-08-26,APACX,agora,braintree,0.0,102.33924561565618,632.5159394016729,2200.779180050201,3472.3876314268077,59175.61839034657,18664.460905608248,12910.16110257308,11140.918459743427,10412.258148524677
2018-08-24,US & Canada,personal_transport,ucharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,LatAm,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,EMEA,personal_transport,paytm,0.0,0.0,0.0,0.0,0.0,6.83035806600475,6.83035806600475,6.83035806600475,6.83035806600475,4.083888515288717
2018-08-29,India SA,personal_transport,braintree,0.0,0.0,20.28922494906087,65.40533357647647,112.66062629691288,339.05959175319276,212.6666197385607,186.32412749750188,182.00533639427104,181.42212858831783
2018-10-08,EMEA,agora,ideal,0.0,0.0,0.0,0.0,0.0,2712.003880004873,0.0,0.0,0.0,0.0
2018-09-09,US & Canada,personal_transport,cbord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,US & Canada,\N,braintree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,LatAm,agora,cash,0.0,0.0,0.0,0.0,0.0,2046.1574384581936,1820.7855964849593,1770.49953166574,1733.0783501898131,1706.7613244385943
2018-08-03,India SA,agora,paytm,0.0,0.0,0.0,0.0,0.0,3602.9478497452246,3381.7237687148045,3286.975812645596,3251.0683062809394,3224.010597491745
2018-09-27,US & Canada,personal_transport,venmo,0.0,0.0,0.0,0.0,0.0,184.35999999999999,136.13,119.30000000000001,0.0,0.0
2018-09-17,EMEA,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,24657.654651512566,18545.52287256671,16001.68064201748,14643.449799251548,0.0
2018-10-06,LatAm,agora,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,LatAm,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,54546.28119241965,36343.16031655849,27347.961815525396,23363.098055563172,21131.537204210712
2018-08-18,LatAm,personal_transport,google_pay,0.0,0.0,0.0,0.0,0.0,224.89628850190167,179.42826639656553,157.9139935544289,157.9139935544289,148.98976224191006
2018-08-27,LatAm,personal_transport,paypal,0.0,0.0,0.0,3.461653969440852,5.646026268854308,1648.9001730445623,660.2603664844596,429.33048607152205,386.8132587402533,357.5427200935876
2018-08-04,India SA,agora,braintree,0.0,0.0,0.0,0.0,0.0,1.1457345943030428,1.1457345943030428,1.1457345943030428,1.1457345943030428,1.1457345943030428
2018-08-27,EMEA,agora,ideal,0.0,0.0,0.0,0.0,0.0,2477.9147661237103,2477.9147661237103,2477.9147661237103,2477.9147661237103,2477.9147661237103
2018-08-18,US & Canada,agora,paypal,0.0,302.55,468.90000000000003,737.9899999999999,822.9699999999999,1073.4997848730318,690.9559151134108,644.1266824921704,638.1266824921704,591.3762487102076
2018-09-05,LatAm,agora,braintree,0.0,0.0,69.09815025773375,226.964701978804,580.9714317414139,4091.7613767168436,2036.255386804815,1683.7182915910314,1520.9436282266668,1315.657270213566
2018-09-25,APACX,agora,kcp_bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,India SA,personal_transport,braintree,0.0,0.0,71.53921691655809,219.75110749685865,273.12608614275126,619.969242073691,539.2458611405154,531.3307851154196,525.9841391532634,0.0
2018-08-02,India SA,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,0.42983031559975715,0.42983031559975715,0.42983031559975715,0.42983031559975715,0.42983031559975715
2018-09-13,EMEA,personal_transport,paytm,0.0,0.0,0.0,0.0,0.0,2.746469550716032,0.0,0.0,0.0,0.0
2018-10-06,India SA,\N,cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,LatAm,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,9.131043947067472,3.6268583564776997,3.6268583564776997,3.6268583564776997,3.6268583564776997
2018-09-03,APACX,\N,braintree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,US & Canada,personal_transport,ucharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,India SA,agora,paypal,0.0,0.0,0.0,0.0,0.0,1.6844107662307768,0.0,0.0,0.0,0.0
2018-10-05,APACX,personal_transport,google_pay,0.0,0.0,0.0,0.0,0.0,352.74154952002607,317.0125875304113,0.0,0.0,0.0
2018-08-11,LatAm,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,92534.47487228291,64641.92600927009,48986.6368551833,43275.738482719724,38961.27479416857
2018-09-04,EMEA,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,26176.66475874425,19228.902675918936,16977.48768693881,15736.024510185722,14864.819455644045
2018-08-05,LatAm,personal_transport,google_pay,0.0,0.0,13.921065710327346,24.809233579930403,24.809233579930403,229.62639943739563,167.3979196705674,158.49524440372545,158.49524440372545,146.15740306337847
2018-10-11,APACX,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26,EMEA,personal_transport,apple_pay,0.0,0.0,0.0,0.0,0.0,12994.52971371406,5606.182821394124,4474.438450244859,4091.9812822825525,3688.277009708927
2018-10-07,India SA,agora,stored_value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,US & Canada,personal_transport,venmo,0.0,0.0,0.0,0.0,0.0,204.69,119.25,119.25,119.25,119.25
2018-08-30,US & Canada,personal_transport,cbord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,India SA,agora,braintree,0.0,0.0,0.0,0.0,0.0,18.222457619758153,17.24501223058129,17.24501223058129,17.24501223058129,0.0
2018-08-29,APACX,agora,paypal,0.0,0.0,18.234971679152203,18.234971679152203,18.234971679152203,264.2909960309945,92.02455018747463,36.43340032888727,36.43340032888727,36.43340032888727
2018-08-12,EMEA,personal_transport,paytm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,India SA,agora,zaakpay,0.0,0.0,0.0,0.0,0.0,16.03147425803774,16.03147425803774,16.03147425803774,11.956782417795967,0.0
2018-08-12,US & Canada,personal_transport,ucharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,LatAm,agora,paypal,0.0,0.0,0.0,0.0,0.0,170.8426244851142,0.0,0.0,0.0,0.0
2018-08-02,APACX,\N,braintree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,LatAm,personal_transport,braintree,0.0,395.62752055572685,1742.088219067536,2718.0854226825168,3639.971843785989,98797.98632441783,54624.84678397878,38545.131224580306,33527.70365564288,0.0
2018-09-09,US & Canada,agora,braintree,0.0,694.4494512125698,13810.708204196091,24720.57624766099,38053.66385094042,91743.11193466399,55452.271283388276,36153.47805703875,33177.458512097466,30956.39683866462
2018-08-17,India SA,personal_transport,braintree,0.0,2.7079288155719947,55.548789713423766,113.64733081319245,125.60734974863543,333.66693539853287,222.47650020879624,192.94128272068758,190.68467537437758,178.47574270462988
2018-08-02,LatAm,personal_transport,android_pay,0.0,0.0,0.0,0.0,0.0,3.4017281079114174,3.4017281079114174,3.4017281079114174,3.4017281079114174,0.0
2018-09-11,LatAm,agora,stored_value,0.0,0.0,0.0,0.0,0.0,12.979435679927388,7.416680934145411,7.416680934145411,7.416680934145411,7.416680934145411
2018-08-10,India SA,agora,stored_value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,India SA,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,LatAm,personal_transport,stored_value,0.0,0.0,0.0,0.0,0.0,87.5244202111046,83.1203410081212,79.07717210823421,77.63766054131383,77.11420178970643
2018-08-21,US & Canada,agora,stored_value,0.0,0.0,0.0,0.0,0.0,465.73,235.78,82.72,70.62,68.62
2018-08-28,India SA,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25,LatAm,agora,stored_value,0.0,0.0,0.0,0.0,0.0,1.4647472540817557,0.7338721721298528,0.0,0.0,0.0
2018-09-18,EMEA,agora,stored_value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-29,LatAm,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,59.22507765010613,44.129931040835345,37.470745628696505,0.0,0.0
2018-09-29,APACX,personal_transport,paypal,0.0,0.0,42.883852380140496,42.883852380140496,42.883852380140496,15314.31811881928,4165.630166884392,2345.752010841903,0.0,0.0
2018-10-11,US & Canada,personal_transport,stored_value,0.0,0.0,0.0,0.0,0.0,16880.42296266452,0.0,0.0,0.0,0.0
2018-10-07,India SA,personal_transport,google_pay,0.0,0.0,0.0,0.0,0.0,133.10068894983627,133.10068894983627,0.0,0.0,0.0
2018-09-13,APACX,personal_transport,paypal,0.0,0.0,0.0,0.0,0.0,3392.74455823499,1205.909729198626,819.2013566989533,700.0733932496603,582.5067493672271
2018-08-12,India SA,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,US & Canada,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,173.26,126.09,126.09,126.09,126.09
2018-09-04,US & Canada,agora,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,LatAm,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,105.03904136699754,45.967170669225595,35.76291480944069,19.865825291858496,12.86272785160806
2018-09-02,EMEA,agora,stored_value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,APACX,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,60.13440269504972,53.88532380205418,38.41795049580741,0.0,0.0
2018-08-21,EMEA,personal_transport,stored_value,0.0,0.0,0.0,0.0,0.0,63.770453068408,34.01272506814299,32.72234587731398,17.82659874622098,17.82659874622098
2018-10-09,APACX,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,33.72164969691717,0.0,0.0,0.0,0.0
2018-08-09,EMEA,personal_transport,apple_pay_display,0.0,0.0,0.0,0.0,0.0,10.58313718991872,8.000160457680835,6.5689300073942665,6.5689300073942665,0.0
2018-08-27,APACX,agora,derivative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,LatAm,agora,cash,0.0,0.0,0.0,0.0,0.0,4210.573631249091,4002.534010832537,3822.6965120363816,3790.366219725764,3772.6273358924377
2018-09-16,APACX,personal_transport,braintree,0.0,1046.5332303599778,5534.180410279505,9359.410709291624,13005.677673967371,135440.39815666783,49063.066503615635,27108.86156054475,21772.02229353585,18661.53639991663
2018-08-09,LatAm,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,EMEA,agora,paypal,0.0,0.0,19.019785215596222,45.3957689842216,82.22651554991602,385.8424153217886,250.46164419862117,93.75383357139786,93.75383357139786,93.75383357139786
2018-08-21,EMEA,personal_transport,paypal,0.0,0.0,0.0,0.0,142.8499990921615,6266.574131711976,2947.5479465135454,1581.4907079778757,1130.2393185678188,1034.546992976029
2018-09-08,India SA,personal_transport,apple_pay_display,0.0,0.0,0.0,0.0,0.0,1.7143985156070012,1.7143985156070012,0.5479829037005806,0.0,0.0
2018-09-01,EMEA,personal_transport,apple_pay,0.0,0.0,0.0,0.0,0.0,14878.04270056633,9208.482835682356,6010.543096366091,5217.185739340661,4511.252979908308
2018-09-17,India SA,personal_transport,jio_money,0.0,0.0,15.827527643551727,15.827527643551727,15.827527643551727,7.737060007638902,5.695524601568233,3.2797146372811943,3.2797146372811943,0.0
2018-08-09,India SA,agora,upi,0.0,0.0,0.0,0.0,0.0,0.5718377230597073,0.5718377230597073,0.5718377230597073,0.0,0.0
2018-08-19,LatAm,personal_transport,braintree,0.0,46.69932019727133,581.2311101737616,1296.7193120517572,1894.4551076800055,174798.2221305949,94852.8901589558,64885.39393899056,52653.12854484564,46995.52992224541
2018-09-20,India SA,personal_transport,paypal,0.0,0.0,0.0,0.0,0.0,137.93452614499546,137.38410575297812,137.38410575297812,137.38410575297812,0.0
2018-10-05,EMEA,agora,paypal,0.0,0.0,0.0,0.0,0.0,355.1491162524897,104.25934092391009,0.0,0.0,0.0
2018-08-19,India SA,agora,zaakpay,0.0,0.0,0.0,0.0,0.0,2.292141796321638,2.292141796321638,2.292141796321638,2.292141796321638,2.292141796321638
2018-09-27,EMEA,agora,braintree,0.0,0.0,1227.748775200372,1652.7488772874183,1652.7488772874183,5608.958993527694,2670.6184450595006,2174.5102570483305,0.0,0.0
2018-08-12,LatAm,agora,cash,0.0,0.0,0.0,0.0,0.0,3532.8795389281004,3261.1047879491116,3004.0438637294565,2957.2622244293552,2939.47368330662
2018-10-08,US & Canada,personal_transport,google_pay,0.0,0.0,0.0,0.0,0.0,889.9161571257152,0.0,0.0,0.0,0.0
2018-10-03,India SA,personal_transport,cash,0.0,0.0,0.0,0.0,0.0,21121.32261508565,17740.380577203712,0.0,0.0,0.0
2018-09-15,US & Canada,agora,venmo,0.0,0.0,0.0,0.0,0.0,46.58,4.0,4.0,0.0,0.0
2018-09-24,LatAm,personal_transport,venmo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,EMEA,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,30.18360949395432,0.0,0.0,0.0,0.0
2018-08-17,APACX,personal_transport,alipay2,0.0,0.0,0.0,0.0,0.0,52.628716633329816,35.97673141818558,11.599588572945354,11.599588572945354,11.599588572945354
2018-09-27,APACX,personal_transport,derivative,0.0,0.0,0.0,0.0,0.0,24.355129492908908,24.355129492908908,24.355129492908908,0.0,0.0
